last_changed,state,entity_id
"2020-09-17 04:58:42.930780","{""sensor"":""HTU21"",""time"":637081342,""temp"":22.46631,""hum"":61.46674}",sensor.arduino_sensor
"2020-09-17 05:00:43.060681","{""sensor"":""HTU21"",""time"":637201475,""temp"":22.46631,""hum"":61.26074}",sensor.arduino_sensor
"2020-09-17 05:02:43.334147","{""sensor"":""HTU21"",""time"":637321642,""temp"":22.47703,""hum"":61.71851}",sensor.arduino_sensor
"2020-09-17 05:04:43.325117","{""sensor"":""HTU21"",""time"":637441758,""temp"":22.46631,""hum"":61.12341}",sensor.arduino_sensor
"2020-09-17 05:06:43.420646","{""sensor"":""HTU21"",""time"":637561840,""temp"":22.44486,""hum"":60.95557}",sensor.arduino_sensor
"2020-09-17 05:08:43.585119","{""sensor"":""HTU21"",""time"":637682006,""temp"":22.44486,""hum"":61.69562}",sensor.arduino_sensor
"2020-09-17 05:10:43.751708","{""sensor"":""HTU21"",""time"":637802151,""temp"":22.44486,""hum"":62.24493}",sensor.arduino_sensor
"2020-09-17 05:12:43.930658","{""sensor"":""HTU21"",""time"":637922306,""temp"":22.31615,""hum"":52.82263}",sensor.arduino_sensor
"2020-09-17 05:14:44.197634","{""sensor"":""HTU21"",""time"":638042436,""temp"":22.2947,""hum"":56.14142}",sensor.arduino_sensor
"2020-09-17 05:16:44.250825","{""sensor"":""HTU21"",""time"":638162509,""temp"":22.17673,""hum"":56.69073}",sensor.arduino_sensor
"2020-09-17 05:18:44.288727","{""sensor"":""HTU21"",""time"":638282632,""temp"":22.05875,""hum"":50.56433}",sensor.arduino_sensor
"2020-09-17 05:20:44.390773","{""sensor"":""HTU21"",""time"":638402787,""temp"":21.93005,""hum"":55.00464}",sensor.arduino_sensor
"2020-09-17 05:22:44.484316","{""sensor"":""HTU21"",""time"":638522930,""temp"":21.87643,""hum"":53.80682}",sensor.arduino_sensor
"2020-09-17 05:24:44.645302","{""sensor"":""HTU21"",""time"":638643073,""temp"":21.85497,""hum"":55.4624}",sensor.arduino_sensor
"2020-09-17 05:26:44.806863","{""sensor"":""HTU21"",""time"":638763223,""temp"":21.71555,""hum"":50.93054}",sensor.arduino_sensor
"2020-09-17 05:28:44.830793","{""sensor"":""HTU21"",""time"":638883275,""temp"":21.6941,""hum"":56.36267}",sensor.arduino_sensor
"2020-09-17 05:30:45.020863","{""sensor"":""HTU21"",""time"":639003449,""temp"":21.64047,""hum"":51.24335}",sensor.arduino_sensor
"2020-09-17 05:32:45.205112","{""sensor"":""HTU21"",""time"":639123591,""temp"":21.64047,""hum"":51.39594}",sensor.arduino_sensor
"2020-09-17 05:34:48.858088","{""sensor"":""HTU21"",""time"":639243744,""temp"":21.53322,""hum"":51.15942}",sensor.arduino_sensor
"2020-09-17 05:36:45.597722","{""sensor"":""HTU21"",""time"":639363869,""temp"":21.54395,""hum"":52.5022}",sensor.arduino_sensor
"2020-09-17 05:38:45.588054","{""sensor"":""HTU21"",""time"":639483917,""temp"":21.45815,""hum"":51.38831}",sensor.arduino_sensor
"2020-09-17 05:40:45.619293","{""sensor"":""HTU21"",""time"":639604077,""temp"":21.37235,""hum"":51.05261}",sensor.arduino_sensor
"2020-09-17 05:42:45.787341","{""sensor"":""HTU21"",""time"":639724208,""temp"":21.3509,""hum"":51.02209}",sensor.arduino_sensor
"2020-09-17 05:44:45.913613","{""sensor"":""HTU21"",""time"":639844344,""temp"":21.34017,""hum"":53.70764}",sensor.arduino_sensor
"2020-09-17 05:46:46.065368","{""sensor"":""HTU21"",""time"":639964472,""temp"":21.3938,""hum"":59.97137}",sensor.arduino_sensor
"2020-09-17 05:48:46.200963","{""sensor"":""HTU21"",""time"":640084549,""temp"":21.28654,""hum"":57.39264}",sensor.arduino_sensor
"2020-09-17 05:50:46.333426","{""sensor"":""HTU21"",""time"":640204716,""temp"":21.40452,""hum"":61.68799}",sensor.arduino_sensor
"2020-09-17 05:52:46.481422","{""sensor"":""HTU21"",""time"":640324816,""temp"":21.50105,""hum"":63.77081}",sensor.arduino_sensor
"2020-09-17 05:54:46.553458","{""sensor"":""HTU21"",""time"":640444919,""temp"":21.59757,""hum"":64.77789}",sensor.arduino_sensor
"2020-09-17 05:56:46.996112","{""sensor"":""HTU21"",""time"":640565070,""temp"":21.66192,""hum"":65.45691}",sensor.arduino_sensor
"2020-09-17 05:58:46.745854","{""sensor"":""HTU21"",""time"":640685144,""temp"":21.72627,""hum"":65.80786}",sensor.arduino_sensor
"2020-09-17 06:00:46.989405","{""sensor"":""HTU21"",""time"":640805326,""temp"":21.7799,""hum"":65.98334}",sensor.arduino_sensor
"2020-09-17 06:02:47.174992","{""sensor"":""HTU21"",""time"":640925467,""temp"":21.84425,""hum"":65.92993}",sensor.arduino_sensor
"2020-09-17 06:04:47.360694","{""sensor"":""HTU21"",""time"":641045658,""temp"":21.89788,""hum"":65.70868}",sensor.arduino_sensor
"2020-09-17 06:06:48.410218","{""sensor"":""HTU21"",""time"":641165809,""temp"":21.94078,""hum"":65.39587}",sensor.arduino_sensor
"2020-09-17 06:08:48.481464","{""sensor"":""HTU21"",""time"":641285948,""temp"":21.96223,""hum"":65.06018}",sensor.arduino_sensor
"2020-09-17 06:10:47.664713","{""sensor"":""HTU21"",""time"":641406010,""temp"":21.9944,""hum"":64.77789}",sensor.arduino_sensor
"2020-09-17 06:12:47.790818","{""sensor"":""HTU21"",""time"":641526126,""temp"":22.00513,""hum"":64.46509}",sensor.arduino_sensor
"2020-09-17 06:14:47.945812","{""sensor"":""HTU21"",""time"":641646276,""temp"":22.01585,""hum"":64.12939}",sensor.arduino_sensor
"2020-09-17 06:16:48.115153","{""sensor"":""HTU21"",""time"":641766433,""temp"":22.02658,""hum"":63.77081}",sensor.arduino_sensor
"2020-09-17 06:18:48.920117","{""sensor"":""HTU21"",""time"":641886575,""temp"":22.04803,""hum"":63.39697}",sensor.arduino_sensor
"2020-09-17 06:20:48.359238","{""sensor"":""HTU21"",""time"":642006659,""temp"":22.06948,""hum"":63.09943}",sensor.arduino_sensor
"2020-09-17 06:22:48.450828","{""sensor"":""HTU21"",""time"":642126818,""temp"":22.05875,""hum"":62.8324}",sensor.arduino_sensor
"2020-09-17 06:24:48.560720","{""sensor"":""HTU21"",""time"":642246905,""temp"":22.06948,""hum"":62.56537}",sensor.arduino_sensor
"2020-09-17 06:26:48.701652","{""sensor"":""HTU21"",""time"":642367046,""temp"":22.06948,""hum"":62.34412}",sensor.arduino_sensor
"2020-09-17 06:28:48.820440","{""sensor"":""HTU21"",""time"":642487192,""temp"":22.06948,""hum"":62.06946}",sensor.arduino_sensor
"2020-09-17 06:30:48.960669","{""sensor"":""HTU21"",""time"":642607260,""temp"":22.06948,""hum"":61.81006}",sensor.arduino_sensor
"2020-09-17 06:32:51.721215","{""sensor"":""HTU21"",""time"":642727399,""temp"":22.0802,""hum"":61.61932}",sensor.arduino_sensor
"2020-09-17 06:34:49.240782","{""sensor"":""HTU21"",""time"":642847546,""temp"":22.09093,""hum"":61.5354}",sensor.arduino_sensor
"2020-09-17 06:36:49.622204","{""sensor"":""HTU21"",""time"":642967689,""temp"":22.0802,""hum"":61.26074}",sensor.arduino_sensor
"2020-09-17 06:38:49.472839","{""sensor"":""HTU21"",""time"":643087824,""temp"":22.09093,""hum"":61.26074}",sensor.arduino_sensor
"2020-09-17 06:40:49.568860","{""sensor"":""HTU21"",""time"":643207893,""temp"":22.10165,""hum"":61.13104}",sensor.arduino_sensor
"2020-09-17 06:42:49.717206","{""sensor"":""HTU21"",""time"":643328051,""temp"":22.09093,""hum"":60.92505}",sensor.arduino_sensor
"2020-09-17 06:44:49.836940","{""sensor"":""HTU21"",""time"":643448168,""temp"":22.10165,""hum"":60.84875}",sensor.arduino_sensor
"2020-09-17 06:46:49.960695","{""sensor"":""HTU21"",""time"":643568317,""temp"":22.10165,""hum"":60.78772}",sensor.arduino_sensor
"2020-09-17 06:48:50.110754","{""sensor"":""HTU21"",""time"":643688449,""temp"":22.11238,""hum"":60.68091}",sensor.arduino_sensor
"2020-09-17 06:50:52.322667","{""sensor"":""HTU21"",""time"":643808516,""temp"":22.11238,""hum"":60.5741}",sensor.arduino_sensor
"2020-09-17 06:52:50.360667","{""sensor"":""HTU21"",""time"":643928668,""temp"":22.10165,""hum"":60.33759}",sensor.arduino_sensor
"2020-09-17 06:54:51.581222","{""sensor"":""HTU21"",""time"":644048805,""temp"":22.1231,""hum"":60.2384}",sensor.arduino_sensor
"2020-09-17 06:56:50.640978","{""sensor"":""HTU21"",""time"":644168948,""temp"":22.11238,""hum"":60.1087}",sensor.arduino_sensor
"2020-09-17 06:58:50.721918","{""sensor"":""HTU21"",""time"":644289085,""temp"":22.1231,""hum"":60.04004}",sensor.arduino_sensor
"2020-09-17 07:00:50.856753","{""sensor"":""HTU21"",""time"":644409141,""temp"":22.1231,""hum"":60.03241}",sensor.arduino_sensor
"2020-09-17 07:02:51.047893","{""sensor"":""HTU21"",""time"":644529277,""temp"":22.10165,""hum"":59.84167}",sensor.arduino_sensor
"2020-09-17 07:04:51.165316","{""sensor"":""HTU21"",""time"":644649431,""temp"":22.11238,""hum"":59.86456}",sensor.arduino_sensor
"2020-09-17 07:06:51.215379","{""sensor"":""HTU21"",""time"":644769556,""temp"":22.13383,""hum"":59.5899}",sensor.arduino_sensor
"2020-09-17 07:08:51.361679","{""sensor"":""HTU21"",""time"":644889702,""temp"":22.14455,""hum"":59.68146}",sensor.arduino_sensor
"2020-09-17 07:10:51.470085","{""sensor"":""HTU21"",""time"":645009771,""temp"":22.1231,""hum"":59.6662}",sensor.arduino_sensor
"2020-09-17 07:12:51.599187","{""sensor"":""HTU21"",""time"":645129931,""temp"":22.1231,""hum"":59.54413}",sensor.arduino_sensor
"2020-09-17 07:14:51.710206","{""sensor"":""HTU21"",""time"":645250055,""temp"":22.1231,""hum"":59.57465}",sensor.arduino_sensor
"2020-09-17 07:16:51.829766","{""sensor"":""HTU21"",""time"":645370207,""temp"":22.13383,""hum"":59.57465}",sensor.arduino_sensor
"2020-09-17 07:18:52.000703","{""sensor"":""HTU21"",""time"":645490359,""temp"":22.13383,""hum"":59.57465}",sensor.arduino_sensor
"2020-09-17 07:20:52.165487","{""sensor"":""HTU21"",""time"":645610418,""temp"":22.13383,""hum"":59.51361}",sensor.arduino_sensor
"2020-09-17 07:22:52.262419","{""sensor"":""HTU21"",""time"":645730559,""temp"":22.1231,""hum"":59.43732}",sensor.arduino_sensor
"2020-09-17 07:24:52.510790","{""sensor"":""HTU21"",""time"":645850685,""temp"":22.1231,""hum"":59.34576}",sensor.arduino_sensor
"2020-09-17 07:26:52.506589","{""sensor"":""HTU21"",""time"":645970828,""temp"":22.11238,""hum"":59.2771}",sensor.arduino_sensor
"2020-09-17 07:28:52.648240","{""sensor"":""HTU21"",""time"":646090979,""temp"":22.13383,""hum"":59.26184}",sensor.arduino_sensor
"2020-09-17 07:30:52.760651","{""sensor"":""HTU21"",""time"":646211044,""temp"":22.1231,""hum"":59.08636}",sensor.arduino_sensor
"2020-09-17 07:32:52.811452","{""sensor"":""HTU21"",""time"":646331184,""temp"":22.06948,""hum"":56.52289}",sensor.arduino_sensor
"2020-09-17 07:34:52.994618","{""sensor"":""HTU21"",""time"":646451337,""temp"":21.98368,""hum"":54.13489}",sensor.arduino_sensor
"2020-09-17 07:36:53.182700","{""sensor"":""HTU21"",""time"":646571524,""temp"":21.89788,""hum"":53.66949}",sensor.arduino_sensor
"2020-09-17 07:38:53.364096","{""sensor"":""HTU21"",""time"":646691665,""temp"":21.79062,""hum"":55.203}",sensor.arduino_sensor
"2020-09-17 07:40:53.466336","{""sensor"":""HTU21"",""time"":646811806,""temp"":21.6512,""hum"":53.93652}",sensor.arduino_sensor
"2020-09-17 07:42:53.555409","{""sensor"":""HTU21"",""time"":646931869,""temp"":21.5654,""hum"":53.79919}",sensor.arduino_sensor
"2020-09-17 07:44:53.660743","{""sensor"":""HTU21"",""time"":647052002,""temp"":21.49032,""hum"":54.58502}",sensor.arduino_sensor
"2020-09-17 07:46:53.840828","{""sensor"":""HTU21"",""time"":647172154,""temp"":21.44742,""hum"":53.66187}",sensor.arduino_sensor
"2020-09-17 07:48:53.997259","{""sensor"":""HTU21"",""time"":647292322,""temp"":21.24364,""hum"":54.61554}",sensor.arduino_sensor
"2020-09-17 07:50:54.159497","{""sensor"":""HTU21"",""time"":647412465,""temp"":21.25437,""hum"":53.81445}",sensor.arduino_sensor
"2020-09-17 07:52:54.263822","{""sensor"":""HTU21"",""time"":647532539,""temp"":21.16857,""hum"":52.63953}",sensor.arduino_sensor
"2020-09-17 07:54:54.519808","{""sensor"":""HTU21"",""time"":647652681,""temp"":21.01842,""hum"":54.21118}",sensor.arduino_sensor
"2020-09-17 07:56:54.670765","{""sensor"":""HTU21"",""time"":647772814,""temp"":20.99697,""hum"":53.18121}",sensor.arduino_sensor
"2020-09-17 07:58:54.606531","{""sensor"":""HTU21"",""time"":647892962,""temp"":20.73956,""hum"":52.28857}",sensor.arduino_sensor
"2020-09-17 08:00:54.750693","{""sensor"":""HTU21"",""time"":648013100,""temp"":20.68594,""hum"":52.99811}",sensor.arduino_sensor
"2020-09-17 08:02:54.888695","{""sensor"":""HTU21"",""time"":648133166,""temp"":20.55724,""hum"":53.11255}",sensor.arduino_sensor
"2020-09-17 08:04:55.022914","{""sensor"":""HTU21"",""time"":648253308,""temp"":20.60014,""hum"":53.82971}",sensor.arduino_sensor
"2020-09-17 08:06:55.200589","{""sensor"":""HTU21"",""time"":648373458,""temp"":20.68594,""hum"":52.77686}",sensor.arduino_sensor
"2020-09-17 08:08:55.349267","{""sensor"":""HTU21"",""time"":648493596,""temp"":20.72884,""hum"":53.91364}",sensor.arduino_sensor
"2020-09-17 08:10:55.447463","{""sensor"":""HTU21"",""time"":648613725,""temp"":20.72884,""hum"":53.44061}",sensor.arduino_sensor
"2020-09-17 08:12:55.810710","{""sensor"":""HTU21"",""time"":648733828,""temp"":20.53579,""hum"":52.1131}",sensor.arduino_sensor
"2020-09-17 08:14:55.691320","{""sensor"":""HTU21"",""time"":648854003,""temp"":20.38564,""hum"":53.68475}",sensor.arduino_sensor
"2020-09-17 08:16:55.818423","{""sensor"":""HTU21"",""time"":648974165,""temp"":20.43926,""hum"":53.0744}",sensor.arduino_sensor
"2020-09-17 08:18:55.955263","{""sensor"":""HTU21"",""time"":649094323,""temp"":20.44999,""hum"":53.55505}",sensor.arduino_sensor
"2020-09-17 08:20:56.160680","{""sensor"":""HTU21"",""time"":649214465,""temp"":20.39636,""hum"":53.53217}",sensor.arduino_sensor
"2020-09-17 08:22:56.380606","{""sensor"":""HTU21"",""time"":649334661,""temp"":20.35346,""hum"":52.88367}",sensor.arduino_sensor
"2020-09-17 08:24:56.481445","{""sensor"":""HTU21"",""time"":649454822,""temp"":20.38564,""hum"":53.56268}",sensor.arduino_sensor
"2020-09-17 08:26:56.630672","{""sensor"":""HTU21"",""time"":649574958,""temp"":20.41781,""hum"":52.74634}",sensor.arduino_sensor
"2020-09-17 08:28:56.790177","{""sensor"":""HTU21"",""time"":649695142,""temp"":20.41781,""hum"":52.9447}",sensor.arduino_sensor
"2020-09-17 08:30:56.922152","{""sensor"":""HTU21"",""time"":649815279,""temp"":20.33201,""hum"":51.91473}",sensor.arduino_sensor
"2020-09-17 08:32:57.248125","{""sensor"":""HTU21"",""time"":649935554,""temp"":20.28911,""hum"":53.47113}",sensor.arduino_sensor
"2020-09-17 08:34:57.311135","{""sensor"":""HTU21"",""time"":650055620,""temp"":20.24621,""hum"":53.16595}",sensor.arduino_sensor
"2020-09-17 08:36:57.460763","{""sensor"":""HTU21"",""time"":650175732,""temp"":20.29984,""hum"":53.42535}",sensor.arduino_sensor
"2020-09-17 08:38:57.504716","{""sensor"":""HTU21"",""time"":650295850,""temp"":20.48216,""hum"":53.21936}",sensor.arduino_sensor
"2020-09-17 08:40:57.646707","{""sensor"":""HTU21"",""time"":650415990,""temp"":20.47144,""hum"":51.8537}",sensor.arduino_sensor
"2020-09-17 08:42:57.779819","{""sensor"":""HTU21"",""time"":650536134,""temp"":20.49289,""hum"":51.96814}",sensor.arduino_sensor
"2020-09-17 08:44:57.871377","{""sensor"":""HTU21"",""time"":650656185,""temp"":20.60014,""hum"":51.29675}",sensor.arduino_sensor
"2020-09-17 08:46:58.024060","{""sensor"":""HTU21"",""time"":650776323,""temp"":20.62159,""hum"":50.20575}",sensor.arduino_sensor
"2020-09-17 08:48:58.193329","{""sensor"":""HTU21"",""time"":650896499,""temp"":20.53579,""hum"":50.10657}",sensor.arduino_sensor
"2020-09-17 08:50:58.343510","{""sensor"":""HTU21"",""time"":651016630,""temp"":20.48216,""hum"":49.52673}",sensor.arduino_sensor
"2020-09-17 08:52:58.490639","{""sensor"":""HTU21"",""time"":651136810,""temp"":20.39636,""hum"":49.6488}",sensor.arduino_sensor
"2020-09-17 08:54:58.511900","{""sensor"":""HTU21"",""time"":651256872,""temp"":20.43926,""hum"":50.15997}",sensor.arduino_sensor
"2020-09-17 08:56:58.685769","{""sensor"":""HTU21"",""time"":651377030,""temp"":20.39636,""hum"":49.93872}",sensor.arduino_sensor
"2020-09-17 08:58:58.832373","{""sensor"":""HTU21"",""time"":651497184,""temp"":20.37491,""hum"":49.99976}",sensor.arduino_sensor
"2020-09-17 09:00:58.992671","{""sensor"":""HTU21"",""time"":651617313,""temp"":20.29984,""hum"":50.22101}",sensor.arduino_sensor
"2020-09-17 09:02:59.437962","{""sensor"":""HTU21"",""time"":651737457,""temp"":20.33201,""hum"":50.40411}",sensor.arduino_sensor
"2020-09-17 09:04:59.288825","{""sensor"":""HTU21"",""time"":651857515,""temp"":20.34274,""hum"":50.2973}",sensor.arduino_sensor
"2020-09-17 09:06:59.390284","{""sensor"":""HTU21"",""time"":651977658,""temp"":20.46071,""hum"":50.99158}",sensor.arduino_sensor
"2020-09-17 09:08:59.435194","{""sensor"":""HTU21"",""time"":652097794,""temp"":20.49289,""hum"":49.63354}",sensor.arduino_sensor
"2020-09-17 09:10:59.617073","{""sensor"":""HTU21"",""time"":652217939,""temp"":20.58941,""hum"":50.18286}",sensor.arduino_sensor
"2020-09-17 09:12:59.792912","{""sensor"":""HTU21"",""time"":652338099,""temp"":20.57869,""hum"":49.28259}",sensor.arduino_sensor
"2020-09-17 09:14:59.947546","{""sensor"":""HTU21"",""time"":652458164,""temp"":20.51434,""hum"":49.70221}",sensor.arduino_sensor
"2020-09-17 09:17:00.050759","{""sensor"":""HTU21"",""time"":652578300,""temp"":20.56796,""hum"":49.54199}",sensor.arduino_sensor
"2020-09-17 09:19:00.160737","{""sensor"":""HTU21"",""time"":652698438,""temp"":20.60014,""hum"":49.08423}",sensor.arduino_sensor
"2020-09-17 09:21:00.360878","{""sensor"":""HTU21"",""time"":652818572,""temp"":20.67521,""hum"":50.0379}",sensor.arduino_sensor
"2020-09-17 09:23:00.470589","{""sensor"":""HTU21"",""time"":652938710,""temp"":20.73956,""hum"":49.61066}",sensor.arduino_sensor
"2020-09-17 09:25:00.530699","{""sensor"":""HTU21"",""time"":653058850,""temp"":20.73956,""hum"":49.75562}",sensor.arduino_sensor
"2020-09-17 09:27:00.658232","{""sensor"":""HTU21"",""time"":653178917,""temp"":20.75029,""hum"":49.35889}",sensor.arduino_sensor
"2020-09-17 09:29:00.752548","{""sensor"":""HTU21"",""time"":653299059,""temp"":20.80392,""hum"":49.45807}",sensor.arduino_sensor
"2020-09-17 09:31:00.852069","{""sensor"":""HTU21"",""time"":653419200,""temp"":20.84682,""hum"":49.26733}",sensor.arduino_sensor
"2020-09-17 09:33:00.996590","{""sensor"":""HTU21"",""time"":653539328,""temp"":20.82537,""hum"":47.55835}",sensor.arduino_sensor
"2020-09-17 09:35:01.150808","{""sensor"":""HTU21"",""time"":653659470,""temp"":20.85754,""hum"":48.60358}",sensor.arduino_sensor
"2020-09-17 09:37:01.241538","{""sensor"":""HTU21"",""time"":653779535,""temp"":20.91117,""hum"":48.31366}",sensor.arduino_sensor
"2020-09-17 09:39:01.449175","{""sensor"":""HTU21"",""time"":653899640,""temp"":20.90044,""hum"":48.48914}",sensor.arduino_sensor
"2020-09-17 09:41:01.498717","{""sensor"":""HTU21"",""time"":654019789,""temp"":20.85754,""hum"":47.9093}",sensor.arduino_sensor
"2020-09-17 09:43:01.658656","{""sensor"":""HTU21"",""time"":654139923,""temp"":20.79319,""hum"":46.90985}",sensor.arduino_sensor
"2020-09-17 09:45:01.723229","{""sensor"":""HTU21"",""time"":654260050,""temp"":20.86827,""hum"":46.74963}",sensor.arduino_sensor
"2020-09-17 09:47:01.760695","{""sensor"":""HTU21"",""time"":654380126,""temp"":20.84682,""hum"":47.04718}",sensor.arduino_sensor
"2020-09-17 09:49:01.920839","{""sensor"":""HTU21"",""time"":654500267,""temp"":20.83609,""hum"":46.88696}",sensor.arduino_sensor
"2020-09-17 09:51:02.373963","{""sensor"":""HTU21"",""time"":654620423,""temp"":20.85754,""hum"":47.02429}",sensor.arduino_sensor
"2020-09-17 09:53:02.284014","{""sensor"":""HTU21"",""time"":654740573,""temp"":20.78247,""hum"":46.44446}",sensor.arduino_sensor
"2020-09-17 09:55:02.413026","{""sensor"":""HTU21"",""time"":654860676,""temp"":20.80392,""hum"":47.36761}",sensor.arduino_sensor
"2020-09-17 09:57:02.790320","{""sensor"":""HTU21"",""time"":654980827,""temp"":20.80392,""hum"":47.40576}",sensor.arduino_sensor
"2020-09-17 09:59:02.577832","{""sensor"":""HTU21"",""time"":655100905,""temp"":20.70739,""hum"":46.57416}",sensor.arduino_sensor
"2020-09-17 10:01:03.395688","{""sensor"":""HTU21"",""time"":655221063,""temp"":20.73956,""hum"":46.21558}",sensor.arduino_sensor
"2020-09-17 10:03:02.891532","{""sensor"":""HTU21"",""time"":655341205,""temp"":20.76101,""hum"":46.43683}",sensor.arduino_sensor
"2020-09-17 10:05:03.317807","{""sensor"":""HTU21"",""time"":655461345,""temp"":20.81464,""hum"":46.54364}",sensor.arduino_sensor
"2020-09-17 10:07:03.357634","{""sensor"":""HTU21"",""time"":655581489,""temp"":20.77174,""hum"":45.81885}",sensor.arduino_sensor
"2020-09-17 10:09:03.436256","{""sensor"":""HTU21"",""time"":655701570,""temp"":20.80392,""hum"":46.91748}",sensor.arduino_sensor
"2020-09-17 10:11:03.452474","{""sensor"":""HTU21"",""time"":655821700,""temp"":20.83609,""hum"":46.50549}",sensor.arduino_sensor
"2020-09-17 10:13:03.772316","{""sensor"":""HTU21"",""time"":655941852,""temp"":20.82537,""hum"":46.28424}",sensor.arduino_sensor
"2020-09-17 10:15:04.290362","{""sensor"":""HTU21"",""time"":656061988,""temp"":20.81464,""hum"":46.09351}",sensor.arduino_sensor
"2020-09-17 10:17:03.800734","{""sensor"":""HTU21"",""time"":656182118,""temp"":20.79319,""hum"":45.94092}",sensor.arduino_sensor
"2020-09-17 10:19:03.780044","{""sensor"":""HTU21"",""time"":656302163,""temp"":20.76101,""hum"":46.13165}",sensor.arduino_sensor
"2020-09-17 10:21:04.009763","{""sensor"":""HTU21"",""time"":656422300,""temp"":20.69666,""hum"":46.05536}",sensor.arduino_sensor
"2020-09-17 10:23:04.160873","{""sensor"":""HTU21"",""time"":656542441,""temp"":20.66449,""hum"":45.36108}",sensor.arduino_sensor
"2020-09-17 10:25:04.345625","{""sensor"":""HTU21"",""time"":656662613,""temp"":20.68594,""hum"":44.66681}",sensor.arduino_sensor
"2020-09-17 10:27:04.448488","{""sensor"":""HTU21"",""time"":656782754,""temp"":20.65376,""hum"":44.29297}",sensor.arduino_sensor
"2020-09-17 10:29:04.673396","{""sensor"":""HTU21"",""time"":656902856,""temp"":20.66449,""hum"":43.75128}",sensor.arduino_sensor
"2020-09-17 10:31:04.660686","{""sensor"":""HTU21"",""time"":657022981,""temp"":20.62159,""hum"":44.10223}",sensor.arduino_sensor
"2020-09-17 10:33:04.840667","{""sensor"":""HTU21"",""time"":657143133,""temp"":20.65376,""hum"":44.26245}",sensor.arduino_sensor
"2020-09-17 10:35:04.960722","{""sensor"":""HTU21"",""time"":657263261,""temp"":20.61086,""hum"":43.69788}",sensor.arduino_sensor
"2020-09-17 10:37:05.207509","{""sensor"":""HTU21"",""time"":657383414,""temp"":20.61086,""hum"":43.46136}",sensor.arduino_sensor
"2020-09-17 10:39:05.352205","{""sensor"":""HTU21"",""time"":657503490,""temp"":20.61086,""hum"":43.51477}",sensor.arduino_sensor
"2020-09-17 10:41:05.722798","{""sensor"":""HTU21"",""time"":657623633,""temp"":20.63231,""hum"":43.94965}",sensor.arduino_sensor
"2020-09-17 10:43:05.485285","{""sensor"":""HTU21"",""time"":657743772,""temp"":20.58941,""hum"":43.72839}",sensor.arduino_sensor
"2020-09-17 10:45:05.546290","{""sensor"":""HTU21"",""time"":657863899,""temp"":20.61086,""hum"":43.46899}",sensor.arduino_sensor
"2020-09-17 10:47:05.700508","{""sensor"":""HTU21"",""time"":657984036,""temp"":20.60014,""hum"":43.69788}",sensor.arduino_sensor
"2020-09-17 10:49:05.870651","{""sensor"":""HTU21"",""time"":658104187,""temp"":20.58941,""hum"":43.67499}",sensor.arduino_sensor
"2020-09-17 10:51:06.000667","{""sensor"":""HTU21"",""time"":658224262,""temp"":20.50361,""hum"":43.49951}",sensor.arduino_sensor
"2020-09-17 10:53:06.167899","{""sensor"":""HTU21"",""time"":658344442,""temp"":20.50361,""hum"":43.49951}",sensor.arduino_sensor
"2020-09-17 10:55:06.302688","{""sensor"":""HTU21"",""time"":658464577,""temp"":20.55724,""hum"":44.0946}",sensor.arduino_sensor
"2020-09-17 10:57:06.391654","{""sensor"":""HTU21"",""time"":658584705,""temp"":20.55724,""hum"":44.01068}",sensor.arduino_sensor
"2020-09-17 10:59:06.540679","{""sensor"":""HTU21"",""time"":658704855,""temp"":20.55724,""hum"":43.46899}",sensor.arduino_sensor
"2020-09-17 11:01:06.649703","{""sensor"":""HTU21"",""time"":658824923,""temp"":20.55724,""hum"":42.76709}",sensor.arduino_sensor
"2020-09-17 11:03:06.821315","{""sensor"":""HTU21"",""time"":658945074,""temp"":20.56796,""hum"":42.91968}",sensor.arduino_sensor
"2020-09-17 11:05:06.881036","{""sensor"":""HTU21"",""time"":659065199,""temp"":20.55724,""hum"":42.81287}",sensor.arduino_sensor
"2020-09-17 11:07:07.030352","{""sensor"":""HTU21"",""time"":659185335,""temp"":20.60014,""hum"":43.16382}",sensor.arduino_sensor
"2020-09-17 11:09:07.167621","{""sensor"":""HTU21"",""time"":659305484,""temp"":20.57869,""hum"":42.70605}",sensor.arduino_sensor
"2020-09-17 11:11:07.235344","{""sensor"":""HTU21"",""time"":659425554,""temp"":20.57869,""hum"":42.55347}",sensor.arduino_sensor
"2020-09-17 11:13:07.450673","{""sensor"":""HTU21"",""time"":659545749,""temp"":20.56796,""hum"":42.62213}",sensor.arduino_sensor
"2020-09-17 11:15:07.570920","{""sensor"":""HTU21"",""time"":659665875,""temp"":20.56796,""hum"":42.36273}",sensor.arduino_sensor
"2020-09-17 11:17:07.720663","{""sensor"":""HTU21"",""time"":659786006,""temp"":20.56796,""hum"":42.72894}",sensor.arduino_sensor
"2020-09-17 11:19:07.858691","{""sensor"":""HTU21"",""time"":659906147,""temp"":20.57869,""hum"":43.11041}",sensor.arduino_sensor
"2020-09-17 11:21:07.961026","{""sensor"":""HTU21"",""time"":660026226,""temp"":20.62159,""hum"":42.81287}",sensor.arduino_sensor
"2020-09-17 11:23:08.105808","{""sensor"":""HTU21"",""time"":660146363,""temp"":20.60014,""hum"":41.88208}",sensor.arduino_sensor
"2020-09-17 11:25:08.230093","{""sensor"":""HTU21"",""time"":660266507,""temp"":20.63231,""hum"":42.85864}",sensor.arduino_sensor
